ENSG00000110514,ENST00000636321
ENSG00000243124,ENST00000425667
ENSG00000243124,ENST00000533875
ENSG00000243125,ENST00000425667
ENSG00000243125,ENST00000533875
ENSG00000274098,ENST00000425667
ENSG00000274098,ENST00000533875
ENSG00000240470,ENST00000425667
ENSG00000240470,ENST00000533875
ENSG00000240474,ENST00000425667
ENSG00000240474,ENST00000533875
ENSG00000243650,ENST00000425667
ENSG00000243650,ENST00000533875
ENSG00000241821,ENST00000425667
ENSG00000241821,ENST00000533875
ENSG00000242560,ENST00000425667
ENSG00000242560,ENST00000533875
ENSG00000277001,ENST00000425667
ENSG00000277001,ENST00000533875
ENSG00000278794,ENST00000425667
ENSG00000278794,ENST00000533875
ENSG00000275460,ENST00000425667
ENSG00000275460,ENST00000533875
ENSG00000239555,ENST00000425667
ENSG00000239555,ENST00000533875
ENSG00000239553,ENST00000425667
ENSG00000239553,ENST00000533875
ENSG00000263974,ENST00000425667
ENSG00000263974,ENST00000533875
ENSG00000244618,ENST00000425667
ENSG00000244618,ENST00000533875
ENSG00000266195,ENST00000425667
ENSG00000266195,ENST00000533875
ENSG00000274860,ENST00000425667
ENSG00000274860,ENST00000533875
ENSG00000244610,ENST00000425667
ENSG00000244610,ENST00000533875
ENSG00000242971,ENST00000425667
ENSG00000242971,ENST00000533875
ENSG00000242976,ENST00000425667
ENSG00000242976,ENST00000533875
ENSG00000242707,ENST00000425667
ENSG00000242707,ENST00000533875
ENSG00000274852,ENST00000425667
ENSG00000274852,ENST00000533875
ENSG00000264438,ENST00000425667
ENSG00000264438,ENST00000533875
ENSG00000278764,ENST00000425667
ENSG00000278764,ENST00000533875
ENSG00000243015,ENST00000425667
ENSG00000243015,ENST00000533875
ENSG00000275853,ENST00000425667
ENSG00000275853,ENST00000533875
ENSG00000243398,ENST00000425667
ENSG00000243398,ENST00000533875
ENSG00000243011,ENST00000425667
ENSG00000243011,ENST00000533875
ENSG00000242330,ENST00000425667
ENSG00000242330,ENST00000533875
ENSG00000240374,ENST00000425667
ENSG00000240374,ENST00000533875
ENSG00000278422,ENST00000425667
ENSG00000278422,ENST00000533875
ENSG00000264028,ENST00000425667
ENSG00000264028,ENST00000533875
ENSG00000277677,ENST00000425667
ENSG00000277677,ENST00000533875
ENSG00000242998,ENST00000425667
ENSG00000242998,ENST00000533875
ENSG00000242999,ENST00000425667
ENSG00000242999,ENST00000533875
ENSG00000265918,ENST00000425667
ENSG00000265918,ENST00000533875
ENSG00000243374,ENST00000425667
ENSG00000243374,ENST00000533875
ENSG00000243373,ENST00000425667
ENSG00000243373,ENST00000533875
ENSG00000240823,ENST00000425667
ENSG00000240823,ENST00000533875
ENSG00000243370,ENST00000425667
ENSG00000243370,ENST00000533875
ENSG00000265566,ENST00000425667
ENSG00000265566,ENST00000533875
ENSG00000243782,ENST00000425667
ENSG00000243782,ENST00000533875
ENSG00000263479,ENST00000425667
ENSG00000263479,ENST00000533875
ENSG00000275840,ENST00000425667
ENSG00000275840,ENST00000533875
ENSG00000243066,ENST00000425667
ENSG00000243066,ENST00000533875
ENSG00000265319,ENST00000425667
ENSG00000265319,ENST00000533875
ENSG00000241997,ENST00000425667
ENSG00000241997,ENST00000533875
ENSG00000265315,ENST00000425667
ENSG00000265315,ENST00000533875
ENSG00000276202,ENST00000425667
ENSG00000276202,ENST00000533875
ENSG00000276200,ENST00000425667
ENSG00000276200,ENST00000533875
ENSG00000241625,ENST00000425667
ENSG00000241625,ENST00000533875
ENSG00000241156,ENST00000425667
ENSG00000241156,ENST00000533875
ENSG00000277946,ENST00000425667
ENSG00000277946,ENST00000533875
ENSG00000276800,ENST00000425667
ENSG00000276800,ENST00000533875
ENSG00000241152,ENST00000425667
ENSG00000241152,ENST00000533875
ENSG00000244376,ENST00000425667
ENSG00000244376,ENST00000533875
ENSG00000244372,ENST00000425667
ENSG00000244372,ENST00000533875
ENSG00000240098,ENST00000425667
ENSG00000240098,ENST00000533875
ENSG00000240306,ENST00000425667
ENSG00000240306,ENST00000533875
ENSG00000240713,ENST00000425667
ENSG00000240713,ENST00000533875
ENSG00000275776,ENST00000425667
ENSG00000275776,ENST00000533875
ENSG00000241785,ENST00000425667
ENSG00000241785,ENST00000533875
ENSG00000266503,ENST00000425667
ENSG00000266503,ENST00000533875
ENSG00000239202,ENST00000425667
ENSG00000239202,ENST00000533875
ENSG00000241789,ENST00000425667
ENSG00000241789,ENST00000533875
ENSG00000243870,ENST00000425667
ENSG00000243870,ENST00000533875
ENSG00000243871,ENST00000425667
ENSG00000243871,ENST00000533875
ENSG00000243872,ENST00000425667
ENSG00000243872,ENST00000533875
ENSG00000276757,ENST00000425667
ENSG00000276757,ENST00000533875
ENSG00000244501,ENST00000425667
ENSG00000244501,ENST00000533875
ENSG00000243976,ENST00000425667
ENSG00000243976,ENST00000533875
ENSG00000241652,ENST00000425667
ENSG00000241652,ENST00000533875
ENSG00000241963,ENST00000425667
ENSG00000241963,ENST00000533875
ENSG00000244514,ENST00000425667
ENSG00000244514,ENST00000533875
ENSG00000264293,ENST00000425667
ENSG00000264293,ENST00000533875
ENSG00000277385,ENST00000425667
ENSG00000277385,ENST00000533875
ENSG00000264840,ENST00000425667
ENSG00000264840,ENST00000533875
ENSG00000274656,ENST00000425667
ENSG00000274656,ENST00000533875
ENSG00000274168,ENST00000425667
ENSG00000274168,ENST00000533875
ENSG00000276890,ENST00000425667
ENSG00000276890,ENST00000533875
ENSG00000276891,ENST00000425667
ENSG00000276891,ENST00000533875
ENSG00000266754,ENST00000425667
ENSG00000266754,ENST00000533875
ENSG00000266128,ENST00000425667
ENSG00000266128,ENST00000533875
ENSG00000239472,ENST00000425667
ENSG00000239472,ENST00000533875
ENSG00000265777,ENST00000425667
ENSG00000265777,ENST00000533875
ENSG00000244066,ENST00000425667
ENSG00000244066,ENST00000533875
ENSG00000277591,ENST00000425667
ENSG00000277591,ENST00000533875
ENSG00000239279,ENST00000425667
ENSG00000239279,ENST00000533875
ENSG00000244384,ENST00000425667
ENSG00000244384,ENST00000533875
ENSG00000242121,ENST00000425667
ENSG00000242121,ENST00000533875
ENSG00000244389,ENST00000425667
ENSG00000244389,ENST00000533875
ENSG00000271986,ENST00000425667
ENSG00000271986,ENST00000533875
ENSG00000277452,ENST00000425667
ENSG00000277452,ENST00000533875
ENSG00000239908,ENST00000425667
ENSG00000239908,ENST00000533875
ENSG00000240966,ENST00000425667
ENSG00000240966,ENST00000533875
ENSG00000240964,ENST00000425667
ENSG00000240964,ENST00000533875
ENSG00000240961,ENST00000425667
ENSG00000240961,ENST00000533875
ENSG00000243027,ENST00000425667
ENSG00000243027,ENST00000533875
ENSG00000274008,ENST00000425667
ENSG00000274008,ENST00000533875
ENSG00000274216,ENST00000425667
ENSG00000274216,ENST00000533875
ENSG00000242430,ENST00000425667
ENSG00000242430,ENST00000533875
ENSG00000242436,ENST00000425667
ENSG00000242436,ENST00000533875
ENSG00000243029,ENST00000425667
ENSG00000243029,ENST00000533875
ENSG00000274357,ENST00000425667
ENSG00000274357,ENST00000533875
ENSG00000239437,ENST00000425667
ENSG00000239437,ENST00000533875
ENSG00000274350,ENST00000425667
ENSG00000274350,ENST00000533875
ENSG00000266477,ENST00000425667
ENSG00000266477,ENST00000533875
ENSG00000273946,ENST00000425667
ENSG00000273946,ENST00000533875
ENSG00000275222,ENST00000425667
ENSG00000275222,ENST00000533875
ENSG00000274424,ENST00000425667
ENSG00000274424,ENST00000533875
ENSG00000264573,ENST00000425667
ENSG00000264573,ENST00000533875
ENSG00000277250,ENST00000425667
ENSG00000277250,ENST00000533875
ENSG00000276031,ENST00000425667
ENSG00000276031,ENST00000533875
ENSG00000243051,ENST00000425667
ENSG00000243051,ENST00000533875
ENSG00000241964,ENST00000425667
ENSG00000241964,ENST00000533875
ENSG00000266187,ENST00000425667
ENSG00000266187,ENST00000533875
ENSG00000278724,ENST00000425667
ENSG00000278724,ENST00000533875
ENSG00000265684,ENST00000425667
ENSG00000265684,ENST00000533875
ENSG00000243059,ENST00000425667
ENSG00000243059,ENST00000533875
ENSG00000243115,ENST00000425667
ENSG00000243115,ENST00000533875
ENSG00000243267,ENST00000425667
ENSG00000243267,ENST00000533875
ENSG00000240502,ENST00000425667
ENSG00000240502,ENST00000533875
ENSG00000242381,ENST00000425667
ENSG00000242381,ENST00000533875
ENSG00000243446,ENST00000425667
ENSG00000243446,ENST00000533875
ENSG00000242547,ENST00000425667
ENSG00000242547,ENST00000533875
ENSG00000240863,ENST00000425667
ENSG00000240863,ENST00000533875
ENSG00000277039,ENST00000425667
ENSG00000277039,ENST00000533875
ENSG00000277136,ENST00000425667
ENSG00000277136,ENST00000533875
ENSG00000265486,ENST00000425667
ENSG00000265486,ENST00000533875
ENSG00000239607,ENST00000425667
ENSG00000239607,ENST00000533875
ENSG00000277031,ENST00000425667
ENSG00000277031,ENST00000533875
ENSG00000243338,ENST00000425667
ENSG00000243338,ENST00000533875
ENSG00000242894,ENST00000425667
ENSG00000242894,ENST00000533875
ENSG00000242170,ENST00000425667
ENSG00000242170,ENST00000533875
ENSG00000263432,ENST00000425667
ENSG00000263432,ENST00000533875
ENSG00000239249,ENST00000425667
ENSG00000239249,ENST00000533875
ENSG00000277062,ENST00000425667
ENSG00000277062,ENST00000533875
ENSG00000239560,ENST00000425667
ENSG00000239560,ENST00000533875
ENSG00000277118,ENST00000425667
ENSG00000277118,ENST00000533875
ENSG00000275355,ENST00000425667
ENSG00000275355,ENST00000533875
ENSG00000263537,ENST00000425667
ENSG00000263537,ENST00000533875
ENSG00000265052,ENST00000425667
ENSG00000265052,ENST00000533875
ENSG00000278590,ENST00000425667
ENSG00000278590,ENST00000533875
ENSG00000266875,ENST00000425667
ENSG00000266875,ENST00000533875
ENSG00000241588,ENST00000425667
ENSG00000241588,ENST00000533875
ENSG00000264501,ENST00000425667
ENSG00000264501,ENST00000533875
ENSG00000241745,ENST00000425667
ENSG00000241745,ENST00000533875
ENSG00000241217,ENST00000425667
ENSG00000241217,ENST00000533875
ENSG00000244232,ENST00000425667
ENSG00000244232,ENST00000533875
ENSG00000244230,ENST00000425667
ENSG00000244230,ENST00000533875
ENSG00000240347,ENST00000425667
ENSG00000240347,ENST00000533875
ENSG00000244236,ENST00000425667
ENSG00000244236,ENST00000533875
ENSG00000276735,ENST00000425667
ENSG00000276735,ENST00000533875
ENSG00000240189,ENST00000425667
ENSG00000240189,ENST00000533875
ENSG00000277628,ENST00000425667
ENSG00000277628,ENST00000533875
ENSG00000275881,ENST00000425667
ENSG00000275881,ENST00000533875
ENSG00000277455,ENST00000425667
ENSG00000277455,ENST00000533875
ENSG00000242769,ENST00000425667
ENSG00000242769,ENST00000533875
ENSG00000264113,ENST00000425667
ENSG00000264113,ENST00000533875
ENSG00000263841,ENST00000425667
ENSG00000263841,ENST00000533875
ENSG00000240183,ENST00000425667
ENSG00000240183,ENST00000533875
ENSG00000274772,ENST00000425667
ENSG00000274772,ENST00000533875
ENSG00000266439,ENST00000425667
ENSG00000266439,ENST00000533875
ENSG00000240869,ENST00000425667
ENSG00000240869,ENST00000533875
ENSG00000265559,ENST00000425667
ENSG00000265559,ENST00000533875
ENSG00000265411,ENST00000425667
ENSG00000265411,ENST00000533875
ENSG00000264002,ENST00000425667
ENSG00000264002,ENST00000533875
ENSG00000276088,ENST00000425667
ENSG00000276088,ENST00000533875
ENSG00000263999,ENST00000425667
ENSG00000263999,ENST00000533875
ENSG00000266863,ENST00000425667
ENSG00000266863,ENST00000533875
ENSG00000263993,ENST00000425667
ENSG00000263993,ENST00000533875
ENSG00000241064,ENST00000425667
ENSG00000241064,ENST00000533875
ENSG00000197334,ENST00000425667
ENSG00000197334,ENST00000533875
ENSG00000268154,ENST00000425667
ENSG00000268154,ENST00000533875
ENSG00000265753,ENST00000425667
ENSG00000265753,ENST00000533875
ENSG00000275070,ENST00000425667
ENSG00000275070,ENST00000533875
ENSG00000242315,ENST00000425667
ENSG00000242315,ENST00000533875
ENSG00000277295,ENST00000425667
ENSG00000277295,ENST00000533875
ENSG00000242165,ENST00000425667
ENSG00000242165,ENST00000533875
ENSG00000239333,ENST00000425667
ENSG00000239333,ENST00000533875
ENSG00000266553,ENST00000425667
ENSG00000266553,ENST00000533875
ENSG00000265735,ENST00000425667
ENSG00000265735,ENST00000533875
ENSG00000240299,ENST00000425667
ENSG00000240299,ENST00000533875
ENSG00000275588,ENST00000425667
ENSG00000275588,ENST00000533875
ENSG00000243801,ENST00000425667
ENSG00000243801,ENST00000533875
ENSG00000275586,ENST00000425667
ENSG00000275586,ENST00000533875
ENSG00000242360,ENST00000425667
ENSG00000242360,ENST00000533875
ENSG00000240927,ENST00000425667
ENSG00000240927,ENST00000533875
ENSG00000241587,ENST00000425667
ENSG00000241587,ENST00000533875
ENSG00000266059,ENST00000425667
ENSG00000266059,ENST00000533875
ENSG00000239319,ENST00000425667
ENSG00000239319,ENST00000533875
ENSG00000242893,ENST00000425667
ENSG00000242893,ENST00000533875
ENSG00000263669,ENST00000425667
ENSG00000263669,ENST00000533875
ENSG00000269103,ENST00000425667
ENSG00000269103,ENST00000533875
ENSG00000263740,ENST00000425667
ENSG00000263740,ENST00000533875
ENSG00000239868,ENST00000425667
ENSG00000239868,ENST00000533875
ENSG00000276588,ENST00000425667
ENSG00000276588,ENST00000533875
ENSG00000258045,ENST00000425667
ENSG00000258045,ENST00000533875
ENSG00000278497,ENST00000425667
ENSG00000278497,ENST00000533875
ENSG00000264809,ENST00000425667
ENSG00000264809,ENST00000533875
ENSG00000243333,ENST00000425667
ENSG00000243333,ENST00000533875
ENSG00000244692,ENST00000425667
ENSG00000244692,ENST00000533875
ENSG00000241568,ENST00000425667
ENSG00000241568,ENST00000533875
ENSG00000241406,ENST00000425667
ENSG00000241406,ENST00000533875
ENSG00000264879,ENST00000425667
ENSG00000264879,ENST00000533875
ENSG00000244294,ENST00000425667
ENSG00000244294,ENST00000533875
ENSG00000244512,ENST00000425667
ENSG00000244512,ENST00000533875
ENSG00000276213,ENST00000425667
ENSG00000276213,ENST00000533875
ENSG00000244169,ENST00000425667
ENSG00000244169,ENST00000533875
ENSG00000274505,ENST00000425667
ENSG00000274505,ENST00000533875
ENSG00000275992,ENST00000425667
ENSG00000275992,ENST00000533875
ENSG00000265123,ENST00000425667
ENSG00000265123,ENST00000533875
ENSG00000264978,ENST00000425667
ENSG00000264978,ENST00000533875
ENSG00000266720,ENST00000425667
ENSG00000266720,ENST00000533875
ENSG00000274660,ENST00000425667
ENSG00000274660,ENST00000533875
ENSG00000265648,ENST00000425667
ENSG00000265648,ENST00000533875
ENSG00000240767,ENST00000425667
ENSG00000240767,ENST00000533875
ENSG00000240718,ENST00000425667
ENSG00000240718,ENST00000533875
ENSG00000244197,ENST00000425667
ENSG00000244197,ENST00000533875
ENSG00000244194,ENST00000425667
ENSG00000244194,ENST00000533875
ENSG00000265727,ENST00000425667
ENSG00000265727,ENST00000533875
ENSG00000277762,ENST00000425667
ENSG00000277762,ENST00000533875
ENSG00000275696,ENST00000425667
ENSG00000275696,ENST00000533875
ENSG00000242509,ENST00000425667
ENSG00000242509,ENST00000533875
ENSG00000242266,ENST00000425667
ENSG00000242266,ENST00000533875
ENSG00000242912,ENST00000425667
ENSG00000242912,ENST00000533875
ENSG00000243817,ENST00000425667
ENSG00000243817,ENST00000533875
ENSG00000244307,ENST00000425667
ENSG00000244307,ENST00000533875
ENSG00000243704,ENST00000425667
ENSG00000243704,ENST00000533875
ENSG00000278732,ENST00000425667
ENSG00000278732,ENST00000533875
ENSG00000243702,ENST00000425667
ENSG00000243702,ENST00000533875
ENSG00000278250,ENST00000425667
ENSG00000278250,ENST00000533875
ENSG00000263968,ENST00000425667
ENSG00000263968,ENST00000533875
ENSG00000263969,ENST00000425667
ENSG00000263969,ENST00000533875
ENSG00000239640,ENST00000425667
ENSG00000239640,ENST00000533875
ENSG00000278785,ENST00000425667
ENSG00000278785,ENST00000533875
ENSG00000242614,ENST00000425667
ENSG00000242614,ENST00000533875
ENSG00000203436,ENST00000425667
ENSG00000203436,ENST00000533875
ENSG00000276532,ENST00000425667
ENSG00000276532,ENST00000533875
ENSG00000243365,ENST00000425667
ENSG00000243365,ENST00000533875
ENSG00000276281,ENST00000425667
ENSG00000276281,ENST00000533875
ENSG00000244568,ENST00000425667
ENSG00000244568,ENST00000533875
ENSG00000264271,ENST00000425667
ENSG00000264271,ENST00000533875
ENSG00000275319,ENST00000425667
ENSG00000275319,ENST00000533875
ENSG00000264275,ENST00000425667
ENSG00000264275,ENST00000533875
ENSG00000241082,ENST00000425667
ENSG00000241082,ENST00000533875
ENSG00000243383,ENST00000425667
ENSG00000243383,ENST00000533875
ENSG00000275961,ENST00000425667
ENSG00000275961,ENST00000533875
ENSG00000264540,ENST00000425667
ENSG00000264540,ENST00000533875
ENSG00000239953,ENST00000425667
ENSG00000239953,ENST00000533875
ENSG00000242860,ENST00000425667
ENSG00000242860,ENST00000533875
ENSG00000283636,ENST00000425667
ENSG00000283636,ENST00000533875
ENSG00000242863,ENST00000425667
ENSG00000242863,ENST00000533875
ENSG00000255851,ENST00000425667
ENSG00000255851,ENST00000533875
ENSG00000242865,ENST00000425667
ENSG00000242865,ENST00000533875
ENSG00000276047,ENST00000425667
ENSG00000276047,ENST00000533875
ENSG00000264423,ENST00000425667
ENSG00000264423,ENST00000533875
ENSG00000263490,ENST00000425667
ENSG00000263490,ENST00000533875
ENSG00000243723,ENST00000425667
ENSG00000243723,ENST00000533875
ENSG00000278770,ENST00000425667
ENSG00000278770,ENST00000533875
ENSG00000243562,ENST00000425667
ENSG00000243562,ENST00000533875
ENSG00000243560,ENST00000425667
ENSG00000243560,ENST00000533875
ENSG00000274206,ENST00000425667
ENSG00000274206,ENST00000533875
ENSG00000240993,ENST00000425667
ENSG00000240993,ENST00000533875
ENSG00000264017,ENST00000425667
ENSG00000264017,ENST00000533875
ENSG00000240490,ENST00000425667
ENSG00000240490,ENST00000533875
ENSG00000265675,ENST00000425667
ENSG00000265675,ENST00000533875
ENSG00000240997,ENST00000425667
ENSG00000240997,ENST00000533875
ENSG00000240853,ENST00000425667
ENSG00000240853,ENST00000533875
ENSG00000265905,ENST00000425667
ENSG00000265905,ENST00000533875
ENSG00000243366,ENST00000425667
ENSG00000243366,ENST00000533875
ENSG00000263794,ENST00000425667
ENSG00000263794,ENST00000533875
ENSG00000263815,ENST00000425667
ENSG00000263815,ENST00000533875
ENSG00000263360,ENST00000425667
ENSG00000263360,ENST00000533875
ENSG00000241939,ENST00000425667
ENSG00000241939,ENST00000533875
ENSG00000274135,ENST00000425667
ENSG00000274135,ENST00000533875
ENSG00000266274,ENST00000425667
ENSG00000266274,ENST00000533875
ENSG00000265260,ENST00000425667
ENSG00000265260,ENST00000533875
ENSG00000240545,ENST00000425667
ENSG00000240545,ENST00000533875
ENSG00000242699,ENST00000425667
ENSG00000242699,ENST00000533875
ENSG00000242696,ENST00000425667
ENSG00000242696,ENST00000533875
ENSG00000278640,ENST00000425667
ENSG00000278640,ENST00000533875
ENSG00000241229,ENST00000425667
ENSG00000241229,ENST00000533875
ENSG00000244308,ENST00000425667
ENSG00000244308,ENST00000533875
ENSG00000241631,ENST00000425667
ENSG00000241631,ENST00000533875
ENSG00000241144,ENST00000425667
ENSG00000241144,ENST00000533875
ENSG00000241223,ENST00000425667
ENSG00000241223,ENST00000533875
ENSG00000241227,ENST00000425667
ENSG00000241227,ENST00000533875
ENSG00000241226,ENST00000425667
ENSG00000241226,ENST00000533875
ENSG00000241159,ENST00000425667
ENSG00000241159,ENST00000533875
ENSG00000244264,ENST00000425667
ENSG00000244264,ENST00000533875
ENSG00000240647,ENST00000425667
ENSG00000240647,ENST00000533875
ENSG00000240317,ENST00000425667
